agent,total_wealth,num_cooperate,num_defect,num_abstain,opponent,rl_variant
RLAgent1,872,3,0,0,hard_majority,RL + TRAVOSTrust
RLAgent1,881,3,0,0,hard_majority,RL + TRAVOSTrust
RLAgent1,890,3,0,0,hard_majority,RL + TRAVOSTrust
RLAgent1,899,3,0,0,hard_majority,RL + TRAVOSTrust
RLAgent1,908,3,0,0,hard_majority,RL + TRAVOSTrust
RLAgent1,909,3,0,0,harsh_majority,RL + TRAVOSTrust
RLAgent1,910,3,0,0,harsh_majority,RL + TRAVOSTrust
RLAgent1,911,3,0,0,harsh_majority,RL + TRAVOSTrust
RLAgent1,912,3,0,0,harsh_majority,RL + TRAVOSTrust
RLAgent1,913,3,0,0,harsh_majority,RL + TRAVOSTrust
RLAgent1,922,3,0,0,cooperative_majority,RL + TRAVOSTrust
RLAgent1,931,3,0,0,cooperative_majority,RL + TRAVOSTrust
RLAgent1,940,3,0,0,cooperative_majority,RL + TRAVOSTrust
RLAgent1,949,3,0,0,cooperative_majority,RL + TRAVOSTrust
RLAgent1,958,3,0,0,cooperative_majority,RL + TRAVOSTrust
RLAgent1,967,3,0,0,adaptive_majority,RL + TRAVOSTrust
RLAgent1,976,3,0,0,adaptive_majority,RL + TRAVOSTrust
RLAgent1,985,3,0,0,adaptive_majority,RL + TRAVOSTrust
RLAgent1,994,3,0,0,adaptive_majority,RL + TRAVOSTrust
RLAgent1,1003,3,0,0,adaptive_majority,RL + TRAVOSTrust
RLAgent1,1012,3,0,0,stochastic_grudger,RL + TRAVOSTrust
RLAgent1,1021,3,0,0,stochastic_grudger,RL + TRAVOSTrust
RLAgent1,1030,3,0,0,stochastic_grudger,RL + TRAVOSTrust
RLAgent1,1039,3,0,0,stochastic_grudger,RL + TRAVOSTrust
RLAgent1,1048,3,0,0,stochastic_grudger,RL + TRAVOSTrust
RLAgent1,1033,3,0,0,manipulator,RL + TRAVOSTrust
RLAgent1,1018,3,0,0,manipulator,RL + TRAVOSTrust
RLAgent1,1003,3,0,0,manipulator,RL + TRAVOSTrust
RLAgent1,988,3,0,0,manipulator,RL + TRAVOSTrust
RLAgent1,973,3,0,0,manipulator,RL + TRAVOSTrust
RLAgent1,982,3,0,0,retaliator,RL + TRAVOSTrust
RLAgent1,991,3,0,0,retaliator,RL + TRAVOSTrust
RLAgent1,1000,3,0,0,retaliator,RL + TRAVOSTrust
RLAgent1,1009,3,0,0,retaliator,RL + TRAVOSTrust
RLAgent1,1018,3,0,0,retaliator,RL + TRAVOSTrust
RLAgent1,1027,3,0,0,always_cooperate,RL + TRAVOSTrust
RLAgent1,1036,3,0,0,always_cooperate,RL + TRAVOSTrust
RLAgent1,1045,3,0,0,always_cooperate,RL + TRAVOSTrust
RLAgent1,1054,3,0,0,always_cooperate,RL + TRAVOSTrust
RLAgent1,1063,3,0,0,always_cooperate,RL + TRAVOSTrust
RLAgent1,1072,3,0,0,tit_for_tat,RL + TRAVOSTrust
RLAgent1,1081,3,0,0,tit_for_tat,RL + TRAVOSTrust
RLAgent1,1090,3,0,0,tit_for_tat,RL + TRAVOSTrust
RLAgent1,1099,3,0,0,tit_for_tat,RL + TRAVOSTrust
RLAgent1,1108,3,0,0,tit_for_tat,RL + TRAVOSTrust
RLAgent1,1093,3,0,0,always_defect,RL + TRAVOSTrust
RLAgent1,1078,3,0,0,always_defect,RL + TRAVOSTrust
RLAgent1,1063,3,0,0,always_defect,RL + TRAVOSTrust
RLAgent1,1048,3,0,0,always_defect,RL + TRAVOSTrust
RLAgent1,1033,3,0,0,always_defect,RL + TRAVOSTrust
RLAgent1,1042,3,0,0,forgiver,RL + TRAVOSTrust
RLAgent1,1051,3,0,0,forgiver,RL + TRAVOSTrust
RLAgent1,1060,3,0,0,forgiver,RL + TRAVOSTrust
RLAgent1,1069,3,0,0,forgiver,RL + TRAVOSTrust
RLAgent1,1078,3,0,0,forgiver,RL + TRAVOSTrust
RLAgent1,1087,3,0,0,forgiving_majority,RL + TRAVOSTrust
RLAgent1,1096,3,0,0,forgiving_majority,RL + TRAVOSTrust
RLAgent1,1105,3,0,0,forgiving_majority,RL + TRAVOSTrust
RLAgent1,1114,3,0,0,forgiving_majority,RL + TRAVOSTrust
RLAgent1,1123,3,0,0,forgiving_majority,RL + TRAVOSTrust
RLAgent1,1124,3,0,0,anti_tft,RL + TRAVOSTrust
RLAgent1,1125,3,0,0,anti_tft,RL + TRAVOSTrust
RLAgent1,1126,3,0,0,anti_tft,RL + TRAVOSTrust
RLAgent1,1127,3,0,0,anti_tft,RL + TRAVOSTrust
RLAgent1,1128,3,0,0,anti_tft,RL + TRAVOSTrust
RLAgent1,1137,3,0,0,cautious_trend,RL + TRAVOSTrust
RLAgent1,1146,3,0,0,cautious_trend,RL + TRAVOSTrust
RLAgent1,1155,3,0,0,cautious_trend,RL + TRAVOSTrust
RLAgent1,1164,3,0,0,cautious_trend,RL + TRAVOSTrust
RLAgent1,1173,3,0,0,cautious_trend,RL + TRAVOSTrust
RLAgent1,19,3,0,0,sneak_attack,RL + HearsayTrust
RLAgent1,28,3,0,0,sneak_attack,RL + HearsayTrust
RLAgent1,37,3,0,0,sneak_attack,RL + HearsayTrust
RLAgent1,46,3,0,0,sneak_attack,RL + HearsayTrust
RLAgent1,55,3,0,0,sneak_attack,RL + HearsayTrust
RLAgent1,56,3,0,0,sometimes_cooperate,RL + HearsayTrust
RLAgent1,65,3,0,0,sometimes_cooperate,RL + HearsayTrust
RLAgent1,66,3,0,0,sometimes_cooperate,RL + HearsayTrust
RLAgent1,67,3,0,0,sometimes_cooperate,RL + HearsayTrust
RLAgent1,68,3,0,0,sometimes_cooperate,RL + HearsayTrust
RLAgent1,69,3,0,0,anti_tft,RL + HearsayTrust
RLAgent1,70,3,0,0,anti_tft,RL + HearsayTrust
RLAgent1,71,3,0,0,anti_tft,RL + HearsayTrust
RLAgent1,72,3,0,0,anti_tft,RL + HearsayTrust
RLAgent1,73,3,0,0,anti_tft,RL + HearsayTrust
RLAgent1,58,3,0,0,invasive_probe,RL + HearsayTrust
RLAgent1,43,3,0,0,invasive_probe,RL + HearsayTrust
RLAgent1,28,3,0,0,invasive_probe,RL + HearsayTrust
RLAgent1,13,3,0,0,invasive_probe,RL + HearsayTrust
RLAgent1,-2,3,0,0,invasive_probe,RL + HearsayTrust
RLAgent1,7,3,0,0,grim_trigger,RL + HearsayTrust
RLAgent1,16,3,0,0,grim_trigger,RL + HearsayTrust
RLAgent1,25,3,0,0,grim_trigger,RL + HearsayTrust
RLAgent1,34,3,0,0,grim_trigger,RL + HearsayTrust
RLAgent1,43,3,0,0,grim_trigger,RL + HearsayTrust
RLAgent1,52,3,0,0,snob,RL + HearsayTrust
RLAgent1,61,3,0,0,snob,RL + HearsayTrust
RLAgent1,70,3,0,0,snob,RL + HearsayTrust
RLAgent1,79,3,0,0,snob,RL + HearsayTrust
RLAgent1,88,3,0,0,snob,RL + HearsayTrust
RLAgent1,97,3,0,0,evolver,RL + HearsayTrust
RLAgent1,106,3,0,0,evolver,RL + HearsayTrust
RLAgent1,115,3,0,0,evolver,RL + HearsayTrust
RLAgent1,124,3,0,0,evolver,RL + HearsayTrust
RLAgent1,133,3,0,0,evolver,RL + HearsayTrust
RLAgent1,134,3,0,0,tft_in_small_groups,RL + HearsayTrust
RLAgent1,135,3,0,0,tft_in_small_groups,RL + HearsayTrust
RLAgent1,136,3,0,0,tft_in_small_groups,RL + HearsayTrust
RLAgent1,137,3,0,0,tft_in_small_groups,RL + HearsayTrust
RLAgent1,138,3,0,0,tft_in_small_groups,RL + HearsayTrust
RLAgent1,147,3,0,0,slow_tit_for_tat,RL + HearsayTrust
RLAgent1,156,3,0,0,slow_tit_for_tat,RL + HearsayTrust
RLAgent1,165,3,0,0,slow_tit_for_tat,RL + HearsayTrust
RLAgent1,174,3,0,0,slow_tit_for_tat,RL + HearsayTrust
RLAgent1,183,3,0,0,slow_tit_for_tat,RL + HearsayTrust
RLAgent1,184,3,0,0,harsh_majority,RL + HearsayTrust
RLAgent1,185,3,0,0,harsh_majority,RL + HearsayTrust
RLAgent1,186,3,0,0,harsh_majority,RL + HearsayTrust
RLAgent1,187,3,0,0,harsh_majority,RL + HearsayTrust
RLAgent1,188,3,0,0,harsh_majority,RL + HearsayTrust
RLAgent1,197,3,0,0,cautious_trend,RL + HearsayTrust
RLAgent1,206,3,0,0,cautious_trend,RL + HearsayTrust
RLAgent1,215,3,0,0,cautious_trend,RL + HearsayTrust
RLAgent1,224,3,0,0,cautious_trend,RL + HearsayTrust
RLAgent1,233,3,0,0,cautious_trend,RL + HearsayTrust
RLAgent1,242,3,0,0,cooperative_tft,RL + HearsayTrust
RLAgent1,251,3,0,0,cooperative_tft,RL + HearsayTrust
RLAgent1,260,3,0,0,cooperative_tft,RL + HearsayTrust
RLAgent1,269,3,0,0,cooperative_tft,RL + HearsayTrust
RLAgent1,278,3,0,0,cooperative_tft,RL + HearsayTrust
RLAgent1,287,3,0,0,stochastic_grudger,RL + HearsayTrust
RLAgent1,296,3,0,0,stochastic_grudger,RL + HearsayTrust
RLAgent1,305,3,0,0,stochastic_grudger,RL + HearsayTrust
RLAgent1,314,3,0,0,stochastic_grudger,RL + HearsayTrust
RLAgent1,323,3,0,0,stochastic_grudger,RL + HearsayTrust
RLAgent1,332,3,0,0,grudger,RL + HearsayTrust
RLAgent1,341,3,0,0,grudger,RL + HearsayTrust
RLAgent1,350,3,0,0,grudger,RL + HearsayTrust
RLAgent1,359,3,0,0,grudger,RL + HearsayTrust
RLAgent1,368,3,0,0,grudger,RL + HearsayTrust
RLAgent1,353,3,0,0,manipulator,RL + HearsayTrust
RLAgent1,338,3,0,0,manipulator,RL + HearsayTrust
RLAgent1,323,3,0,0,manipulator,RL + HearsayTrust
RLAgent1,308,3,0,0,manipulator,RL + HearsayTrust
RLAgent1,293,3,0,0,manipulator,RL + HearsayTrust
RLAgent1,302,3,0,0,forgiver,RL + HearsayTrust
RLAgent1,311,3,0,0,forgiver,RL + HearsayTrust
RLAgent1,320,3,0,0,forgiver,RL + HearsayTrust
RLAgent1,329,3,0,0,forgiver,RL + HearsayTrust
RLAgent1,338,3,0,0,forgiver,RL + HearsayTrust
RLAgent1,339,3,0,0,strategic_probe,RL + HearsayTrust
RLAgent1,340,3,0,0,strategic_probe,RL + HearsayTrust
RLAgent1,341,3,0,0,strategic_probe,RL + HearsayTrust
RLAgent1,342,3,0,0,strategic_probe,RL + HearsayTrust
RLAgent1,343,3,0,0,strategic_probe,RL + HearsayTrust
RLAgent1,344,3,0,0,fake_forgiver,RL + HearsayTrust
RLAgent1,345,3,0,0,fake_forgiver,RL + HearsayTrust
RLAgent1,346,3,0,0,fake_forgiver,RL + HearsayTrust
RLAgent1,347,3,0,0,fake_forgiver,RL + HearsayTrust
RLAgent1,348,3,0,0,fake_forgiver,RL + HearsayTrust
RLAgent1,357,3,0,0,grudging_tft,RL + HearsayTrust
RLAgent1,366,3,0,0,grudging_tft,RL + HearsayTrust
RLAgent1,375,3,0,0,grudging_tft,RL + HearsayTrust
RLAgent1,384,3,0,0,grudging_tft,RL + HearsayTrust
RLAgent1,393,3,0,0,grudging_tft,RL + HearsayTrust
RLAgent1,402,3,0,0,double_agent,RL + HearsayTrust
RLAgent1,411,3,0,0,double_agent,RL + HearsayTrust
RLAgent1,420,3,0,0,double_agent,RL + HearsayTrust
RLAgent1,429,3,0,0,double_agent,RL + HearsayTrust
RLAgent1,438,3,0,0,double_agent,RL + HearsayTrust
RLAgent1,439,3,0,0,soft_majority,RL + HearsayTrust
RLAgent1,440,3,0,0,soft_majority,RL + HearsayTrust
RLAgent1,441,3,0,0,soft_majority,RL + HearsayTrust
RLAgent1,442,3,0,0,soft_majority,RL + HearsayTrust
RLAgent1,443,3,0,0,soft_majority,RL + HearsayTrust
RLAgent1,444,3,0,0,random_tit_for_tat,RL + HearsayTrust
RLAgent1,453,3,0,0,random_tit_for_tat,RL + HearsayTrust
RLAgent1,454,3,0,0,random_tit_for_tat,RL + HearsayTrust
RLAgent1,455,3,0,0,random_tit_for_tat,RL + HearsayTrust
RLAgent1,448,3,0,0,random_tit_for_tat,RL + HearsayTrust
RLAgent1,457,3,0,0,persistent_tft,RL + HearsayTrust
RLAgent1,466,3,0,0,persistent_tft,RL + HearsayTrust
RLAgent1,475,3,0,0,persistent_tft,RL + HearsayTrust
RLAgent1,484,3,0,0,persistent_tft,RL + HearsayTrust
RLAgent1,493,3,0,0,persistent_tft,RL + HearsayTrust
RLAgent1,502,3,0,0,deceitful_grim,RL + HearsayTrust
RLAgent1,511,3,0,0,deceitful_grim,RL + HearsayTrust
RLAgent1,520,3,0,0,deceitful_grim,RL + HearsayTrust
RLAgent1,529,3,0,0,deceitful_grim,RL + HearsayTrust
RLAgent1,538,3,0,0,deceitful_grim,RL + HearsayTrust
RLAgent1,547,3,0,0,forgiving_majority,RL + HearsayTrust
RLAgent1,556,3,0,0,forgiving_majority,RL + HearsayTrust
RLAgent1,565,3,0,0,forgiving_majority,RL + HearsayTrust
RLAgent1,574,3,0,0,forgiving_majority,RL + HearsayTrust
RLAgent1,583,3,0,0,forgiving_majority,RL + HearsayTrust
RLAgent1,592,3,0,0,annoyed_probe,RL + HearsayTrust
RLAgent1,601,3,0,0,annoyed_probe,RL + HearsayTrust
RLAgent1,610,3,0,0,annoyed_probe,RL + HearsayTrust
RLAgent1,619,3,0,0,annoyed_probe,RL + HearsayTrust
RLAgent1,628,3,0,0,annoyed_probe,RL + HearsayTrust
RLAgent1,629,3,0,0,prober,RL + HearsayTrust
RLAgent1,630,3,0,0,prober,RL + HearsayTrust
RLAgent1,631,3,0,0,prober,RL + HearsayTrust
RLAgent1,632,3,0,0,prober,RL + HearsayTrust
RLAgent1,633,3,0,0,prober,RL + HearsayTrust
RLAgent1,642,3,0,0,retaliator,RL + HearsayTrust
RLAgent1,651,3,0,0,retaliator,RL + HearsayTrust
RLAgent1,660,3,0,0,retaliator,RL + HearsayTrust
RLAgent1,669,3,0,0,retaliator,RL + HearsayTrust
RLAgent1,678,3,0,0,retaliator,RL + HearsayTrust
RLAgent1,687,3,0,0,generous_tit_for_tat,RL + HearsayTrust
RLAgent1,696,3,0,0,generous_tit_for_tat,RL + HearsayTrust
RLAgent1,705,3,0,0,generous_tit_for_tat,RL + HearsayTrust
RLAgent1,714,3,0,0,generous_tit_for_tat,RL + HearsayTrust
RLAgent1,723,3,0,0,generous_tit_for_tat,RL + HearsayTrust
RLAgent1,732,3,0,0,trend_follower,RL + HearsayTrust
RLAgent1,741,3,0,0,trend_follower,RL + HearsayTrust
RLAgent1,750,3,0,0,trend_follower,RL + HearsayTrust
RLAgent1,759,3,0,0,trend_follower,RL + HearsayTrust
RLAgent1,768,3,0,0,trend_follower,RL + HearsayTrust
RLAgent1,753,3,0,0,sometimes_defect,RL + HearsayTrust
RLAgent1,738,3,0,0,sometimes_defect,RL + HearsayTrust
RLAgent1,723,3,0,0,sometimes_defect,RL + HearsayTrust
RLAgent1,724,3,0,0,sometimes_defect,RL + HearsayTrust
RLAgent1,717,3,0,0,sometimes_defect,RL + HearsayTrust
RLAgent1,718,3,0,0,suspicious_probe,RL + HearsayTrust
RLAgent1,719,3,0,0,suspicious_probe,RL + HearsayTrust
RLAgent1,720,3,0,0,suspicious_probe,RL + HearsayTrust
RLAgent1,721,3,0,0,suspicious_probe,RL + HearsayTrust
RLAgent1,722,3,0,0,suspicious_probe,RL + HearsayTrust
RLAgent1,723,3,0,0,detective,RL + HearsayTrust
RLAgent1,724,3,0,0,detective,RL + HearsayTrust
RLAgent1,725,3,0,0,detective,RL + HearsayTrust
RLAgent1,726,3,0,0,detective,RL + HearsayTrust
RLAgent1,727,3,0,0,detective,RL + HearsayTrust
RLAgent1,736,3,0,0,revenge_seeker,RL + HearsayTrust
RLAgent1,745,3,0,0,revenge_seeker,RL + HearsayTrust
RLAgent1,754,3,0,0,revenge_seeker,RL + HearsayTrust
RLAgent1,763,3,0,0,revenge_seeker,RL + HearsayTrust
RLAgent1,772,3,0,0,revenge_seeker,RL + HearsayTrust
RLAgent1,781,3,0,0,adaptive_majority,RL + HearsayTrust
RLAgent1,790,3,0,0,adaptive_majority,RL + HearsayTrust
RLAgent1,799,3,0,0,adaptive_majority,RL + HearsayTrust
RLAgent1,808,3,0,0,adaptive_majority,RL + HearsayTrust
RLAgent1,817,3,0,0,adaptive_majority,RL + HearsayTrust
RLAgent1,826,3,0,0,cooperative_majority,RL + HearsayTrust
RLAgent1,835,3,0,0,cooperative_majority,RL + HearsayTrust
RLAgent1,844,3,0,0,cooperative_majority,RL + HearsayTrust
RLAgent1,853,3,0,0,cooperative_majority,RL + HearsayTrust
RLAgent1,862,3,0,0,cooperative_majority,RL + HearsayTrust
RLAgent1,871,3,0,0,flexible_grudger,RL + HearsayTrust
RLAgent1,880,3,0,0,flexible_grudger,RL + HearsayTrust
RLAgent1,889,3,0,0,flexible_grudger,RL + HearsayTrust
RLAgent1,898,3,0,0,flexible_grudger,RL + HearsayTrust
RLAgent1,907,3,0,0,flexible_grudger,RL + HearsayTrust
RLAgent1,916,3,0,0,nice_tft,RL + HearsayTrust
RLAgent1,925,3,0,0,nice_tft,RL + HearsayTrust
RLAgent1,934,3,0,0,nice_tft,RL + HearsayTrust
RLAgent1,943,3,0,0,nice_tft,RL + HearsayTrust
RLAgent1,952,3,0,0,nice_tft,RL + HearsayTrust
RLAgent1,961,3,0,0,random_agent,RL + HearsayTrust
RLAgent1,962,3,0,0,random_agent,RL + HearsayTrust
RLAgent1,955,3,0,0,random_agent,RL + HearsayTrust
RLAgent1,948,3,0,0,random_agent,RL + HearsayTrust
RLAgent1,949,3,0,0,random_agent,RL + HearsayTrust
RLAgent1,950,3,0,0,suspicious_tft,RL + HearsayTrust
RLAgent1,951,3,0,0,suspicious_tft,RL + HearsayTrust
RLAgent1,952,3,0,0,suspicious_tft,RL + HearsayTrust
RLAgent1,953,3,0,0,suspicious_tft,RL + HearsayTrust
RLAgent1,954,3,0,0,suspicious_tft,RL + HearsayTrust
RLAgent1,963,3,0,0,win_stay_lose_shift,RL + HearsayTrust
RLAgent1,972,3,0,0,win_stay_lose_shift,RL + HearsayTrust
RLAgent1,981,3,0,0,win_stay_lose_shift,RL + HearsayTrust
RLAgent1,990,3,0,0,win_stay_lose_shift,RL + HearsayTrust
RLAgent1,999,3,0,0,win_stay_lose_shift,RL + HearsayTrust
RLAgent1,1008,3,0,0,noisy_tft,RL + HearsayTrust
RLAgent1,1001,3,0,0,noisy_tft,RL + HearsayTrust
RLAgent1,1002,3,0,0,noisy_tft,RL + HearsayTrust
RLAgent1,1011,3,0,0,noisy_tft,RL + HearsayTrust
RLAgent1,1020,3,0,0,noisy_tft,RL + HearsayTrust
RLAgent1,1005,3,0,0,always_defect,RL + HearsayTrust
RLAgent1,990,3,0,0,always_defect,RL + HearsayTrust
RLAgent1,975,3,0,0,always_defect,RL + HearsayTrust
RLAgent1,960,3,0,0,always_defect,RL + HearsayTrust
RLAgent1,945,3,0,0,always_defect,RL + HearsayTrust
RLAgent1,954,3,0,0,hard_majority,RL + HearsayTrust
RLAgent1,963,3,0,0,hard_majority,RL + HearsayTrust
RLAgent1,972,3,0,0,hard_majority,RL + HearsayTrust
RLAgent1,981,3,0,0,hard_majority,RL + HearsayTrust
RLAgent1,990,3,0,0,hard_majority,RL + HearsayTrust
RLAgent1,999,3,0,0,always_cooperate,RL + HearsayTrust
RLAgent1,1008,3,0,0,always_cooperate,RL + HearsayTrust
RLAgent1,1017,3,0,0,always_cooperate,RL + HearsayTrust
RLAgent1,1026,3,0,0,always_cooperate,RL + HearsayTrust
RLAgent1,1035,3,0,0,always_cooperate,RL + HearsayTrust
RLAgent1,1044,3,0,0,skeptical_majority,RL + HearsayTrust
RLAgent1,1053,3,0,0,skeptical_majority,RL + HearsayTrust
RLAgent1,1062,3,0,0,skeptical_majority,RL + HearsayTrust
RLAgent1,1071,3,0,0,skeptical_majority,RL + HearsayTrust
RLAgent1,1080,3,0,0,skeptical_majority,RL + HearsayTrust
RLAgent1,1089,3,0,0,tit_for_tat,RL + HearsayTrust
RLAgent1,1098,3,0,0,tit_for_tat,RL + HearsayTrust
RLAgent1,1107,3,0,0,tit_for_tat,RL + HearsayTrust
RLAgent1,1116,3,0,0,tit_for_tat,RL + HearsayTrust
RLAgent1,1125,3,0,0,tit_for_tat,RL + HearsayTrust
RLAgent1,-5,3,0,0,always_defect,RL + DefectiveAgent
RLAgent1,-20,3,0,0,always_defect,RL + DefectiveAgent
RLAgent1,-35,3,0,0,always_defect,RL + DefectiveAgent
RLAgent1,-50,3,0,0,always_defect,RL + DefectiveAgent
RLAgent1,-65,3,0,0,always_defect,RL + DefectiveAgent
RLAgent1,-56,3,0,0,cooperative_majority,RL + DefectiveAgent
RLAgent1,-47,3,0,0,cooperative_majority,RL + DefectiveAgent
RLAgent1,-38,3,0,0,cooperative_majority,RL + DefectiveAgent
RLAgent1,-29,3,0,0,cooperative_majority,RL + DefectiveAgent
RLAgent1,-20,3,0,0,cooperative_majority,RL + DefectiveAgent
RLAgent1,-11,3,0,0,tit_for_tat,RL + DefectiveAgent
RLAgent1,-2,3,0,0,tit_for_tat,RL + DefectiveAgent
RLAgent1,7,3,0,0,tit_for_tat,RL + DefectiveAgent
RLAgent1,16,3,0,0,tit_for_tat,RL + DefectiveAgent
RLAgent1,25,3,0,0,tit_for_tat,RL + DefectiveAgent
RLAgent1,34,3,0,0,retaliator,RL + DefectiveAgent
RLAgent1,43,3,0,0,retaliator,RL + DefectiveAgent
RLAgent1,52,3,0,0,retaliator,RL + DefectiveAgent
RLAgent1,61,3,0,0,retaliator,RL + DefectiveAgent
RLAgent1,70,3,0,0,retaliator,RL + DefectiveAgent
RLAgent1,71,3,0,0,fake_forgiver,RL + DefectiveAgent
RLAgent1,72,3,0,0,fake_forgiver,RL + DefectiveAgent
RLAgent1,73,3,0,0,fake_forgiver,RL + DefectiveAgent
RLAgent1,74,3,0,0,fake_forgiver,RL + DefectiveAgent
RLAgent1,75,3,0,0,fake_forgiver,RL + DefectiveAgent
RLAgent1,84,3,0,0,skeptical_majority,RL + DefectiveAgent
RLAgent1,93,3,0,0,skeptical_majority,RL + DefectiveAgent
RLAgent1,102,3,0,0,skeptical_majority,RL + DefectiveAgent
RLAgent1,111,3,0,0,skeptical_majority,RL + DefectiveAgent
RLAgent1,120,3,0,0,skeptical_majority,RL + DefectiveAgent
RLAgent1,129,3,0,0,noisy_tft,RL + DefectiveAgent
RLAgent1,138,3,0,0,noisy_tft,RL + DefectiveAgent
RLAgent1,147,3,0,0,noisy_tft,RL + DefectiveAgent
RLAgent1,156,3,0,0,noisy_tft,RL + DefectiveAgent
RLAgent1,165,3,0,0,noisy_tft,RL + DefectiveAgent
RLAgent1,174,3,0,0,stochastic_grudger,RL + DefectiveAgent
RLAgent1,183,3,0,0,stochastic_grudger,RL + DefectiveAgent
RLAgent1,192,3,0,0,stochastic_grudger,RL + DefectiveAgent
RLAgent1,201,3,0,0,stochastic_grudger,RL + DefectiveAgent
RLAgent1,210,3,0,0,stochastic_grudger,RL + DefectiveAgent
RLAgent1,211,3,0,0,tft_in_small_groups,RL + DefectiveAgent
RLAgent1,212,3,0,0,tft_in_small_groups,RL + DefectiveAgent
RLAgent1,213,3,0,0,tft_in_small_groups,RL + DefectiveAgent
RLAgent1,214,3,0,0,tft_in_small_groups,RL + DefectiveAgent
RLAgent1,215,3,0,0,tft_in_small_groups,RL + DefectiveAgent
RLAgent1,216,3,0,0,prober,RL + DefectiveAgent
RLAgent1,217,3,0,0,prober,RL + DefectiveAgent
RLAgent1,218,3,0,0,prober,RL + DefectiveAgent
RLAgent1,219,3,0,0,prober,RL + DefectiveAgent
RLAgent1,220,3,0,0,prober,RL + DefectiveAgent
RLAgent1,229,3,0,0,hard_majority,RL + DefectiveAgent
RLAgent1,238,3,0,0,hard_majority,RL + DefectiveAgent
RLAgent1,247,3,0,0,hard_majority,RL + DefectiveAgent
RLAgent1,256,3,0,0,hard_majority,RL + DefectiveAgent
RLAgent1,265,3,0,0,hard_majority,RL + DefectiveAgent
RLAgent1,266,3,0,0,suspicious_tft,RL + DefectiveAgent
RLAgent1,267,3,0,0,suspicious_tft,RL + DefectiveAgent
RLAgent1,268,3,0,0,suspicious_tft,RL + DefectiveAgent
RLAgent1,269,3,0,0,suspicious_tft,RL + DefectiveAgent
RLAgent1,270,3,0,0,suspicious_tft,RL + DefectiveAgent
RLAgent1,279,3,0,0,snob,RL + DefectiveAgent
RLAgent1,288,3,0,0,snob,RL + DefectiveAgent
RLAgent1,297,3,0,0,snob,RL + DefectiveAgent
RLAgent1,306,3,0,0,snob,RL + DefectiveAgent
RLAgent1,315,3,0,0,snob,RL + DefectiveAgent
RLAgent1,316,3,0,0,detective,RL + DefectiveAgent
RLAgent1,317,3,0,0,detective,RL + DefectiveAgent
RLAgent1,318,3,0,0,detective,RL + DefectiveAgent
RLAgent1,319,3,0,0,detective,RL + DefectiveAgent
RLAgent1,320,3,0,0,detective,RL + DefectiveAgent
RLAgent1,329,3,0,0,cautious_trend,RL + DefectiveAgent
RLAgent1,338,3,0,0,cautious_trend,RL + DefectiveAgent
RLAgent1,347,3,0,0,cautious_trend,RL + DefectiveAgent
RLAgent1,356,3,0,0,cautious_trend,RL + DefectiveAgent
RLAgent1,365,3,0,0,cautious_trend,RL + DefectiveAgent
RLAgent1,374,3,0,0,trend_follower,RL + DefectiveAgent
RLAgent1,383,3,0,0,trend_follower,RL + DefectiveAgent
RLAgent1,392,3,0,0,trend_follower,RL + DefectiveAgent
RLAgent1,401,3,0,0,trend_follower,RL + DefectiveAgent
RLAgent1,410,3,0,0,trend_follower,RL + DefectiveAgent
RLAgent1,419,3,0,0,sneak_attack,RL + DefectiveAgent
RLAgent1,428,3,0,0,sneak_attack,RL + DefectiveAgent
RLAgent1,437,3,0,0,sneak_attack,RL + DefectiveAgent
RLAgent1,446,3,0,0,sneak_attack,RL + DefectiveAgent
RLAgent1,455,3,0,0,sneak_attack,RL + DefectiveAgent
RLAgent1,464,3,0,0,evolver,RL + DefectiveAgent
RLAgent1,473,3,0,0,evolver,RL + DefectiveAgent
RLAgent1,482,3,0,0,evolver,RL + DefectiveAgent
RLAgent1,491,3,0,0,evolver,RL + DefectiveAgent
RLAgent1,500,3,0,0,evolver,RL + DefectiveAgent
RLAgent1,485,3,0,0,invasive_probe,RL + DefectiveAgent
RLAgent1,470,3,0,0,invasive_probe,RL + DefectiveAgent
RLAgent1,455,3,0,0,invasive_probe,RL + DefectiveAgent
RLAgent1,440,3,0,0,invasive_probe,RL + DefectiveAgent
RLAgent1,425,3,0,0,invasive_probe,RL + DefectiveAgent
RLAgent1,434,3,0,0,slow_tit_for_tat,RL + DefectiveAgent
RLAgent1,443,3,0,0,slow_tit_for_tat,RL + DefectiveAgent
RLAgent1,452,3,0,0,slow_tit_for_tat,RL + DefectiveAgent
RLAgent1,461,3,0,0,slow_tit_for_tat,RL + DefectiveAgent
RLAgent1,470,3,0,0,slow_tit_for_tat,RL + DefectiveAgent
RLAgent1,479,3,0,0,flexible_grudger,RL + DefectiveAgent
RLAgent1,488,3,0,0,flexible_grudger,RL + DefectiveAgent
RLAgent1,497,3,0,0,flexible_grudger,RL + DefectiveAgent
RLAgent1,506,3,0,0,flexible_grudger,RL + DefectiveAgent
RLAgent1,515,3,0,0,flexible_grudger,RL + DefectiveAgent
RLAgent1,524,3,0,0,forgiver,RL + DefectiveAgent
RLAgent1,533,3,0,0,forgiver,RL + DefectiveAgent
RLAgent1,542,3,0,0,forgiver,RL + DefectiveAgent
RLAgent1,551,3,0,0,forgiver,RL + DefectiveAgent
